soc_code,occupation_title,aioe_score,aioe_zscore,routine_cognitive,social_interpersonal,physical_manual,creative_adaptive,n_activities,education_level,college_required,annual_median_wage,log_wage,wage_percentile
29-2031,Cardiovascular Technologists and Technicians,-0.0909526,-0.09095259322887829,0.22892386862418648,0.26154079007113673,0.2413349477826548,0.19683668836082946,41.0,3.6090909090909093,0,67260.0,11.11632098529426,65.06646971935007
29-2032,Diagnostic Medical Sonographers,-0.264054,-0.26405399337432783,0.2183314627759072,0.27908716797605687,0.23307145529367748,0.19161990273101384,41.0,4.357454545454544,0,89340.0,11.400204594906109,81.46233382570162
29-2033,Nuclear Medicine Technologists,0.0855276,0.08552760691941028,0.21273623060519153,0.27641738363114937,0.23053165673946613,0.1893521582469299,41.0,4.222368672223688,0,97020.0,11.482672421799208,84.5642540620384
29-2034,Radiologic Technologists and Technicians,-0.5559037,-0.5559036936195563,0.20136730888750778,0.2876009944064637,0.24650403977625854,0.1942200124300808,41.0,3.746109090909091,0,77660.0,11.260095603285658,73.41211225997046
29-2035,Magnetic Resonance Imaging Technologists,-0.0727627,-0.07276269321359412,0.21917710706150342,0.26978929384965833,0.2236617312072893,0.1984624145785877,41.0,3.7194371471943724,0,88180.0,11.387135458911928,81.31462333825702
29-2041,Emergency Medical Technicians and Paramedics,-0.6863446,-0.6863445937291601,,,,,,,0,,,
29-2051,Dietetic Technicians,-0.1260282,-0.1260281932583508,0.2200600846647549,0.2766625699849788,0.20797487368564796,0.2074969274887341,41.0,3.0144727272727274,0,37040.0,10.519753688760115,9.010339734121123
29-2052,Pharmacy Technicians,0.0070256,0.00702560685344849,0.22904350462331363,0.28437168409883284,0.19758981355161437,0.19349704411095953,41.0,2.440581818181818,0,43460.0,10.67959625381042,20.6794682422452
29-2053,Psychiatric Technicians,-0.2203484,-0.22034839333760392,0.2195082234163817,0.34937306627585085,0.1787168213645986,0.21405308581664226,41.0,3.3759999999999994,0,42590.0,10.65937476291726,20.01477104874446
29-2054,Respiratory Therapy Technicians,-0.1060473,-0.1060472932415617,,,,,,,0,,,
29-2055,Surgical Technologists,-0.4830476,-0.48304759355833854,0.19892155414389126,0.2805436548973261,0.24228098685182448,0.2097060127049786,41.0,3.1773090909090906,0,62830.0,11.048187945396993,58.93648449039882
29-2056,Veterinary Technologists and Technicians,-0.3623179,-0.3623178934568947,0.20833927298645757,0.2784746970776906,0.23207412687099074,0.19565217391304346,41.0,3.0197818181818175,0,45980.0,10.735961798317172,25.70162481536189
29-2057,Ophthalmic Medical Technicians,0.078734,0.07873400691370191,0.21841747339787185,0.30338427074165936,0.20481638531082488,0.1900152012160973,41.0,2.190109090909091,0,44080.0,10.693761443826796,21.71344165435746
29-2061,Licensed Practical and Licensed Vocational Nurses,-0.5137373,-0.5137372935841257,0.22789512017479968,0.29118718135469773,0.19417334304442824,0.2128186453022578,41.0,3.2058909090909085,0,62340.0,11.040358553321328,57.60709010339734
29-2071,Medical Records and Health Information Technicians,0.5738765,0.5738765073297485,,,,,,,0,,,
29-2081,"Opticians, Dispensing",0.1013966,0.10139660693274431,0.212087407310191,0.2886016142791522,0.19115427521490913,0.19719141675962992,41.0,2.5152,0,46560.0,10.74849708240532,27.326440177252586
29-2091,Orthotists and Prosthetists,0.066577,0.06657700690348692,0.2132631010264722,0.27113722312263644,0.22258238789843332,0.19955429497568886,41.0,5.9818181818181815,0,78310.0,11.268430587744984,74.51994091580502
29-2092,Hearing Aid Specialists,0.5648953,0.564895307322202,0.2054620276842499,0.29255518144407033,0.2230452674897119,0.1929667040778152,41.0,5.357018843570189,0,61560.0,11.027767587952816,55.83456425406204
29-2099,"Health Technologists and Technicians, All Other",-0.283854,-0.2838539933909649,0.22348782403770617,0.2965190494893951,0.19552729772191674,0.1977857423409269,123.0,3.4217049659231065,0,48790.0,10.795280652809883,34.74889217134417
29-9011,Occupational Health and Safety Specialists,0.8349371,0.8349371075491062,,,,,,,0,,,
29-9012,Occupational Health and Safety Technicians,0.3996866,0.39968660718338433,,,,,,,0,,,
29-9091,Athletic Trainers,-0.3311363,-0.3311362934306941,0.23198689956331875,0.2910948222083593,0.18691515907673112,0.23066126013724264,41.0,5.185745454545454,0,60250.0,11.0062578513529,53.17577548005909
29-9092,Genetic Counselors,1.527667,1.527667008131177,0.2518908253863861,0.3144524827359421,0.11936862874054587,0.21045708648470896,41.0,6.090909090909091,1,98910.0,11.501965624733886,85.45051698670606
29-9099,"Healthcare Practitioners and Technical Workers, All Other",0.2295568,0.22955680704043172,0.22100130485543573,0.2944852688688963,0.18941006798983584,0.20925760593365839,41.0,4.360945454545455,0,64030.0,11.067107002512849,60.70901033973413
31-1011,Home Health Aides,-0.644942,-0.6449419936943713,,,,,,,0,,,
31-1013,Psychiatric Aides,-0.496565,-0.4965649935696966,,,,,,,0,,,
31-1014,Nursing Assistants,-0.9040212,-0.9040211939120641,,,,,,,0,,,
31-1015,Orderlies,-1.679232,-1.67923199456344,,,,,,,0,,,
31-2011,Occupational Therapist Assistants,-0.3153762,-0.3153761934174516,0.2186917228518147,0.299096255917372,0.19208148041887824,0.21948070578109313,41.0,3.898690909090909,0,68340.0,11.132250525669283,66.24815361890694
31-2012,Occupational Therapist Aides,-0.7734322,-0.773432193802336,0.19990366088631986,0.29713735205064684,0.21999724745389485,0.20107349298100743,41.0,2.8688000000000002,0,37370.0,10.52862352247953,9.896602658788774
31-2021,Physical Therapist Assistants,-0.5308535,-0.5308534935985078,0.21700733565985328,0.2872302542553949,0.2251976354960473,0.2100277757994445,41.0,4.052567470525675,0,65510.0,11.089958081725921,62.85081240768095
31-2022,Physical Therapist Aides,-0.8823265,-0.8823264938938351,0.2052020929703496,0.29256085538788196,0.19928717676499583,0.2098278607719724,41.0,3.2675550626755507,0,34520.0,10.449294145197364,3.61890694239291
31-9011,Massage Therapists,-1.410233,-1.410232994337412,0.21591286997006984,0.29215164615896244,0.19163618224143666,0.21217159960093115,41.0,2.734299297342993,0,57950.0,10.967335848767897,48.522895125553916
31-9091,Dental Assistants,-0.5268759,-0.5268758935951655,0.2044478851432191,0.2807375607009642,0.21528608628334153,0.20719262439299033,41.0,2.4911272727272733,0,47300.0,10.764265574480024,29.874446085672083
31-9092,Medical Assistants,0.1497917,0.14979170697340857,0.22575506140059742,0.2617988715565881,0.20982409558579487,0.20053103219382673,41.0,2.8121454545454547,0,44200.0,10.696480068065789,22.008862629246675
31-9093,Medical Equipment Preparers,-0.7308648,-0.7308647937665684,0.23135918193438432,0.24776310183212613,0.2302229796903849,0.20650475784689676,41.0,2.618181818181818,0,46490.0,10.74699251468463,27.17872968980798
31-9094,Medical Transcriptionists,1.06259,1.062590007740393,0.27612276122761226,0.2709027090270903,0.16524165241652417,0.1931419314193142,41.0,2.7336727272727273,0,37550.0,10.53342865719228,10.118168389955686
31-9095,Pharmacy Aides,-0.1552654,-0.15526539328291752,0.18657424297701566,0.2933236045238964,0.20394016782196275,0.20642101422838377,41.0,1.8312,0,37000.0,10.51867319162636,8.862629246676514
31-9096,Veterinary Assistants and Laboratory Animal Caretakers,-0.7735824,-0.7735823938024622,0.21554975340876126,0.28633594429939074,0.22932985204525677,0.19234116623150566,41.0,1.8361563429070178,0,37320.0,10.52728465496128,9.67503692762186
31-9097,Phlebotomists,-0.2778475,-0.2778474933859179,0.21642458869690917,0.29008053968472497,0.20589247607902525,0.20093618778825634,41.0,2.5208660952086612,0,43660.0,10.684187630103935,21.04874446085672
31-9099,"Healthcare Support Workers, All Other",0.1660077,0.16600770698703418,0.22279930244901058,0.28542724998104485,0.21161574038971873,0.2114261884904087,82.0,3.3239201676279824,0,46050.0,10.737483041683452,26.292466765140325
33-1011,First-Line Supervisors/Managers of Correctional Officers,-0.5584278,-0.5584277936216773,0.2171966554743565,0.29475278161827645,0.19342945552702615,0.20376588320495098,41.0,2.6081608160816083,0,76310.0,11.242559270283678,71.93500738552437
33-1012,First-Line Supervisors/Managers of Police and Detectives,-0.1923298,-0.19232979331406114,0.20727766287487073,0.2880687693898656,0.20281799379524304,0.19958634953464321,41.0,2.6632727272727275,0,105980.0,11.571005676046752,90.17725258493353
33-1021,First-Line Supervisors/Managers of Fire Fighting and Prevention Workers,-0.593021,-0.5930209936507443,0.1927372596887397,0.2800122062862374,0.2290509612450412,0.20329569728410132,41.0,2.9540363636363636,0,92430.0,11.434206880258824,82.38552437223042
33-2011,Fire Fighters,-1.320232,-1.320231994261788,0.1936478155990351,0.2717099973197534,0.25944786920396673,0.19887429643527202,41.0,2.469092363781833,0,59530.0,10.994235666147436,51.920236336779915
33-2021,Fire Inspectors and Investigators,0.062793,0.0627930069003074,0.2248419026670333,0.2696590596645588,0.20064613692603797,0.19947759142150126,41.0,2.692678358744965,0,78060.0,11.265233040734605,73.70753323485968
33-2022,Forest Fire Inspectors and Prevention Specialists,-0.2144127,-0.21441269333261645,0.19452537434785555,0.27379903787519483,0.23829527745782236,0.20651805677891455,41.0,3.136581818181818,0,52380.0,10.866280118061702,43.20531757754801
33-3011,Bailiffs,-0.5103183,-0.5103182935812529,0.19893708704395288,0.3073829359379488,0.20145073254811835,0.2090634875035909,41.0,2.5633563356335634,0,57050.0,10.951683355290221,47.34121122599705
33-3012,Correctional Officers and Jailers,-0.8875365,-0.8875364938982128,0.20508688340807177,0.2848934977578475,0.21363508968609868,0.20992152466367714,41.0,1.8924363636363637,0,57970.0,10.967680914333778,48.67060561299852
33-3021,Detectives and Criminal Investigators,0.2257696,0.22576960703724946,0.2409066814751243,0.27952646591109875,0.17265315394906228,0.21634651790897844,123.0,3.9196110691961112,0,93580.0,11.446571964420206,83.12407680945347
33-3031,Fish and Game Wardens,-0.4585168,-0.4585167935377264,0.21616737332313896,0.2831028011399179,0.22708000278028775,0.20428164315006603,41.0,4.163538191635382,0,68180.0,11.129906545691894,66.1373707533235
33-3041,Parking Enforcement Workers,-0.6239931,-0.6239930936767688,0.21817543859649122,0.2769824561403509,0.24378947368421053,0.19494736842105265,41.0,1.7805871496240535,0,47150.0,10.761089288061603,29.357459379615953
33-3051,Police and Sheriff's Patrol Officers,-0.6681123,-0.6681122937138403,0.21727730863524924,0.2780918005992917,0.2014437482974666,0.20236311631707982,82.0,2.8477454545454544,0,76290.0,11.242297147084274,71.78729689807977
33-3052,Transit and Railroad Police,-0.8205515,-0.8205514938419283,0.21498168751295693,0.29168682191970147,0.2009536314007325,0.20537626978094117,41.0,3.4273936242739365,0,82320.0,11.31836937050793,77.91728212703102
33-9011,Animal Control Workers,-0.5946321,-0.5946320936520981,0.21828371788339768,0.2781861853118859,0.21158745177960553,0.1960841400393042,41.0,2.160072727272727,0,45830.0,10.73269417750317,25.295420974889215
33-9021,Private Detectives and Investigators,0.7483108,0.7483108074763181,0.24714371617558628,0.2468430547203849,0.18806374022850272,0.21677690920024054,41.0,3.550582330960369,0,52370.0,10.866089187273534,43.09453471196455
33-9031,Gaming Surveillance Officers and Gaming Investigators,0.7283933,0.7283933074595822,0.2427428909952607,0.25933056872037913,0.17846563981042657,0.21786137440758294,41.0,1.9045090909090914,0,43900.0,10.689669599063263,21.491875923190545
33-9032,Security Guards,-0.3908421,-0.3908420934808623,0.2155828939660223,0.289071144958667,0.19631582373234396,0.20516826140727723,41.0,2.064,0,38370.0,10.555031183240999,12.333825701624814
33-9091,Crossing Guards,-0.5699511,-0.5699510936313598,0.20728951763434525,0.299243540622851,0.2097455545731408,0.20198447784654683,41.0,1.7079272727272725,0,37700.0,10.537415373436103,10.561299852289514
33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",-0.4718385,-0.47183849354892,0.18936170212765957,0.29479905437352244,0.22702915681639085,0.2004728132387707,41.0,2.027927272727273,0,33720.0,10.425846412115792,2.2156573116691285
33-9093,Transportation Security Screeners,-0.5068558,-0.5068557935783435,0.1922951620785144,0.2723570614106532,0.2354618015963512,0.1978335233751425,41.0,1.8619636363636363,0,63360.0,11.056588026488308,59.67503692762186
33-9099,"Protective Service Workers, All Other",0.0764088,0.07640880691174816,0.23919597989949748,0.2697056712132089,0.1908829863603733,0.21593682699210337,41.0,2.2758545454545454,0,41600.0,10.635855446249355,18.870014771048744
35-1011,Chefs and Head Cooks,-0.2676433,-0.2676432933773437,0.20017993702204226,0.2723475355054302,0.21033352612299977,0.2154745838956365,41.0,3.407345454545455,0,60990.0,11.018465195290503,54.874446085672076
35-1012,First-Line Supervisors/Managers of Food Preparation and Serving Workers,-0.2575492,-0.25754919336886206,0.18875562218890554,0.2911544227886057,0.2056221889055472,0.20674662668665664,41.0,1.7152727272727273,0,42010.0,10.645662964163428,19.35007385524372
35-2011,"Cooks, Fast Food",-0.7131837,-0.7131836937517118,0.19140903989388838,0.27466585042342617,0.22181410060197937,0.21273339455157636,41.0,1.4216727272727272,0,30160.0,10.314271822121892,0.07385524372230429
35-2012,"Cooks, Institution and Cafeteria",-0.6360813,-0.636081293686926,0.21602335387609473,0.28632825170288684,0.21026597469996758,0.20896853713915017,41.0,2.100581818181818,0,36450.0,10.503696737436805,7.828655834564254
35-2013,"Cooks, Private Household",-0.7867444,-0.7867443938135217,0.20422113987866358,0.2704434760317867,0.20780996325728446,0.21592753994702213,41.0,2.202909090909091,0,44530.0,10.703918398315748,22.23042836041359
35-2014,"Cooks, Restaurant",-0.7418264,-0.741826393775779,0.19632187475750756,0.26716846434391245,0.22743850391867773,0.21479009854892525,41.0,2.2025454545454544,0,36830.0,10.51406800943911,8.6410635155096
35-2015,"Cooks, Short Order",-0.5933817,-0.5933816936510474,0.19617265216658236,0.26285617939639183,0.22525712358792782,0.212443095599393,41.0,1.6578909090909093,0,35620.0,10.480662556843653,6.129985228951256
35-2021,Food Preparation Workers,-1.226416,-1.2264159941829584,0.19920881604973154,0.2663652632570406,0.22699444287463502,0.21474992935857587,41.0,2.314181818181818,0,34220.0,10.440565547446184,2.917282127031019
35-3011,Bartenders,-0.6159883,-0.6159882936700428,0.1922169811320755,0.29709119496855346,0.20731132075471698,0.2074685534591195,41.0,1.747709090909091,0,33530.0,10.420195839460273,1.883308714918759
35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",-0.5305266,-0.5305265935982331,,,,,,,0,,,
35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",-0.4850956,-0.4850955935600594,,,,,,,0,,,
35-3031,Waiters and Waitresses,-0.9481003,-0.948100293949102,0.18177180751572863,0.3126169018874341,0.2069375956469988,0.19988097262370344,41.0,1.8536727272727274,0,33760.0,10.427031948709894,2.363367799113737
35-3041,"Food Servers, Nonrestaurant",-0.7270206,-0.7270205937633384,0.19679047067582098,0.2967160228306725,0.21440979402762844,0.20671685002895193,41.0,2.3722181818181816,0,34460.0,10.44755451008192,3.508124076809453
35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,-1.927078,-1.927077994771694,0.18485639686684074,0.30583115752828544,0.21784160139251524,0.21122715404699738,41.0,1.6056000000000004,0,32670.0,10.394212504595115,1.3663220088626293
35-9021,Dishwashers,-1.738612,-1.7386119946133343,0.18558863874768014,0.2748325667715646,0.2636165577342048,0.20882756394738963,41.0,1.5129454545454546,0,33670.0,10.42436251215512,2.031019202363368
35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",-0.0565477,-0.056547693199969364,0.17910590943975443,0.3164811972371451,0.18524558710667693,0.21795855717574827,41.0,1.6658847702952115,0,30380.0,10.321539776149764,0.1846381093057607
37-1011,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,-0.5854128,-0.5854127936443515,0.18949181739879414,0.2854303319419598,0.21890942821175377,0.20088782879480555,41.0,2.712290909090909,0,47520.0,10.768905954036526,31.093057607090103
37-1012,"First-Line Supervisors/Managers of Landscaping, Lawn Service, and Groundskeeping Workers",-0.5548871,-0.5548870936187021,0.19660067725970307,0.2546235998958062,0.24029695233133627,0.2044803334201615,41.0,3.5025775304803206,0,56170.0,10.936138085526478,46.5288035450517
37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",-1.436201,-1.4362009943592315,0.2014692964944502,0.26503234049349195,0.24219436237323322,0.21632196757965344,41.0,2.355709090909091,0,35930.0,10.489327880107565,6.499261447562777
37-2012,Maids and Housekeeping Cleaners,-1.480657,-1.480656994396586,0.2,0.2945985401459854,0.2465206812652068,0.1981508515815085,41.0,2.0183999999999997,0,34660.0,10.453341563269596,4.394387001477105
37-2021,Pest Control Workers,-0.7255374,-0.7255373937620921,0.20586214792763913,0.2614304251583849,0.23845507976490346,0.20441187695595758,41.0,1.8080727272727273,0,44730.0,10.708399696426893,22.636632200886265
37-3011,Landscaping and Groundskeeping Workers,-1.824293,-1.8242929946853284,0.18821379625399726,0.27400639561443585,0.2891731384193696,0.22521699406121515,41.0,2.2703272727272727,0,38090.0,10.54770705947265,11.152141802067947
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",-0.8847935,-0.884793493895908,0.20374498439589833,0.26185168672908304,0.25308366770694013,0.197354733244167,41.0,2.1109090909090913,0,45200.0,10.718852365820323,24.002954209748893
37-3013,Tree Trimmers and Pruners,-1.727035,-1.7270349946036068,0.17622718052738337,0.25135902636916835,0.2821095334685598,0.20373225152129817,41.0,1.3860363636363635,0,50430.0,10.828341515070772,39.6602658788774
39-1011,Gaming Supervisors,1.128203,1.1282030077955247,,,,,,,0,,,
39-1012,Slot Key Persons,-0.1370162,-0.13701619326758355,,,,,,,0,,,
39-1021,First-Line Supervisors/Managers of Personal Service Workers,0.4303075,0.43030750720911376,,,,,,,0,,,
39-2011,Animal Trainers,-0.9167759,-0.9167758939227814,0.1934195064629847,0.2970622796709753,0.1853505679592636,0.22483352918135524,41.0,2.0602909090909094,0,38750.0,10.564886034781493,13.330871491875923
39-2021,Nonfarm Animal Caretakers,-0.8890408,-0.8890407938994768,0.20417822751754527,0.276073118981557,0.2159294924106414,0.21225722213154885,41.0,2.343418181818182,0,33470.0,10.418404794205372,1.7355982274741506
39-3011,Gaming Dealers,0.0605832,0.06058320689845059,0.1815240432890773,0.3250027892446726,0.21187102532634167,0.19636282494700438,41.0,1.8445090909090904,0,33280.0,10.412711894935144,1.5878877400295421
39-3012,Gaming and Sports Book Writers and Runners,0.4652752,0.4652752072384956,0.18488177248184695,0.31353565444051384,0.20815490597654068,0.1909327871904673,41.0,1.8855114488551141,0,30460.0,10.324169626449153,0.29542097488921715
39-3021,Motion Picture Projectionists,-0.3786598,-0.378659793470626,0.1826849733028223,0.25295575896262396,0.2749809305873379,0.18468726163234175,41.0,2.006500650065006,0,38180.0,10.550067097279738,11.632200886262925
39-3031,"Ushers, Lobby Attendants, and Ticket Takers",-0.2420959,-0.24209589335587742,0.18285493379723594,0.3139074127766502,0.21716439547694982,0.19474243742147482,41.0,1.6116247988435208,0,31150.0,10.3465695242156,0.7016248153618907
39-3091,Amusement and Recreation Attendants,-0.5246153,-0.5246152935932661,0.19809935205183585,0.2910583153347732,0.20501079913606912,0.2165010799136069,41.0,1.3569454545454547,0,30490.0,10.3251540399823,0.51698670605613
39-3092,Costume Attendants,-0.4533608,-0.45336079353339404,0.19253355704697986,0.272734899328859,0.2212248322147651,0.23078859060402682,41.0,2.934909090909091,0,54810.0,10.911627938040162,44.8301329394387
39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",-0.3454376,-0.3454375934427109,0.15645607317592,0.311104020421187,0.2412252712188896,0.2085726441182727,41.0,1.7186190471861906,0,34800.0,10.457372665762566,4.5051698670605616
39-4011,Embalmers,-0.7311451,-0.731145093766804,0.22268243090594173,0.27848482566458316,0.22268243090594173,0.20114466450786958,41.0,4.008218181818182,0,56280.0,10.938094511228325,46.75036927621861
39-4021,Funeral Attendants,-0.5445412,-0.5445411936100089,0.18500825154173545,0.3026144358551203,0.24867541040562843,0.18900373490836447,41.0,2.7228631954104507,0,34610.0,10.45189793662939,4.2466765140324965
39-4031,"Morticians, Undertakers, and Funeral Directors",-0.1903759,-0.19037589331241933,0.20784952807768042,0.28885720105927887,0.21022611529843144,0.19779995925850477,41.0,3.655636363636364,0,49800.0,10.815770263012745,38.29394387001477
39-5011,Barbers,-0.7294621,-0.7294620937653898,0.18195184708693257,0.2800955706671568,0.26759786803896346,0.20566072413159345,41.0,2.3007846239169374,0,38960.0,10.57029075775647,13.921713441654356
39-5012,"Hairdressers, Hairstylists, and Cosmetologists",-0.6824517,-0.6824516937258891,0.19416333254883503,0.3097199341021417,0.21252059308072488,0.20357731230877854,41.0,2.3030545454545455,0,35250.0,10.470220808240414,5.1698670605613
39-5091,"Makeup Artists, Theatrical and Performance",-0.4596138,-0.4596137935386482,0.18183325045582627,0.2895740096137908,0.18365655561080724,0.23023371456986574,41.0,2.5809454545454544,0,50280.0,10.825362662704183,39.5864106351551
39-5092,Manicurists and Pedicurists,0.0335124,0.03351240687570419,0.17323259579060982,0.31127900701565026,0.232164058283864,0.1995682676740421,41.0,1.5782545454545454,0,34660.0,10.453341563269596,4.394387001477105
39-5093,Shampooers,-0.905371,-0.9053709939131984,0.18516849882861777,0.3136601189403496,0.2030095512704992,0.1996756172283294,41.0,2.138909090909091,0,31470.0,10.356789990058452,1.0709010339734122
39-5094,Skin Care Specialists,-0.2628396,-0.2628395933733074,0.18302387267904507,0.3076923076923077,0.2086344095856581,0.21110399707308147,41.0,2.5505454545454542,0,41560.0,10.634893445213164,18.61152141802068
39-6011,Baggage Porters and Bellhops,-1.272015,-1.2720149942212733,0.1931556677306807,0.2846113874248385,0.24214980328112237,0.19582807512434117,41.0,1.616011126160111,0,36020.0,10.491829618729946,7.2008862629246675
39-6012,Concierges,0.855832,0.8558320075666633,0.1985986589316658,0.323137195811045,0.15904467716416787,0.21886536578015522,41.0,2.9504,0,37320.0,10.52728465496128,9.67503692762186
39-7011,Tour Guides and Escorts,0.357096,0.35709600714759737,0.19856390617520342,0.30301579703207276,0.18449018669219722,0.20909526089037817,41.0,3.4806545454545454,0,,,
39-7012,Travel Guides,0.6083829,0.6083829073587427,0.19346484880798234,0.29111128037169626,0.21220199558229874,0.21623886053774088,41.0,2.154660920637518,0,,,
39-9011,Child Care Workers,-0.3834794,-0.38347939347467574,0.20265881435932964,0.3285411163556056,0.20096999090633524,0.2259126142120989,82.0,2.4204363636363637,0,32050.0,10.375052462348815,1.2186115214180206
39-9021,Personal and Home Care Aides,-0.5737774,-0.5737773936345748,,,,,,,0,,,
39-9031,Fitness Trainers and Aerobics Instructors,-2.111948,-2.111947994927032,0.19148059652302876,0.3164702974375875,0.20548735272307816,0.21339705034192963,41.0,2.9045540917728143,0,46180.0,10.740302082908487,26.587887740029544
39-9032,Recreation Workers,-0.2441154,-0.24411539335757432,0.21146178279380956,0.28269243765628166,0.19341758464553624,0.21301615192268702,41.0,3.7378181818181817,0,35380.0,10.473901967713775,5.465288035450517
39-9041,Residential Advisors,0.4746119,0.4746119072463408,0.2172647208676032,0.3076643132687969,0.18167261081592548,0.21617293835068055,41.0,3.8763636363636365,0,39180.0,10.575921691498532,14.438700147710486
41-1011,First-Line Supervisors/Managers of Retail Sales Workers,0.0191826,0.019182606863663486,0.19938529434943653,0.31830719520844825,0.17211758215777445,0.21483174403026245,41.0,2.2014545454545456,0,47320.0,10.764688318092324,29.98522895125554
41-1012,First-Line Supervisors/Managers of Non-Retail Sales Workers,1.316195,1.3161950079534863,0.2121535940728076,0.2964308612951485,0.16677352710693166,0.22561800954619934,41.0,4.04989090909091,0,84130.0,11.34011850054486,79.1728212703102
41-2011,Cashiers,-0.2480887,-0.24808869336091288,0.18866781133218866,0.2886577113422886,0.20482779517220484,0.1910918089081911,41.0,1.6557818181818185,0,31190.0,10.347852809601848,0.8124076809453471
41-2012,Gaming Change Persons and Booth Cashiers,-0.0500926,-0.050092593194545426,0.20845732184808144,0.28864526233359433,0.21879404855129206,0.19537979639780736,41.0,1.7702545454545455,0,34810.0,10.457659980805484,4.579025110782865
41-2021,Counter and Rental Clerks,0.0784367,0.07843670691345211,0.21121436446684516,0.2809891321467948,0.2244447944558198,0.20507166482910694,41.0,2.7125818181818184,0,38540.0,10.559451941968357,13.146233382570163
41-2022,Parts Salespersons,-0.1184909,-0.11849089325201752,0.202108584953023,0.27734346984149755,0.215592053360109,0.1959406153625475,41.0,2.7299184463900934,0,37440.0,10.530494930591528,10.044313146233383
41-2031,Retail Salespersons,0.0873069,0.08730690692090536,0.18752598752598754,0.2986278586278586,0.21064449064449062,0.2094802494802495,41.0,1.9523411295234112,0,34580.0,10.451030759237282,3.9512555391432795
41-3011,Advertising Sales Agents,1.162588,1.1625880078244168,0.21350204212380874,0.3087210699127092,0.15151757828141266,0.2220709537919436,41.0,3.5179245197246996,0,61460.0,11.026141835684475,55.57607090103397
41-3021,Insurance Sales Agents,1.341258,1.3412580079745455,0.23436395759717316,0.27800353356890456,0.16280918727915195,0.21651943462897524,41.0,3.712072727272727,0,60370.0,11.008247571790472,53.65583456425406
41-3031,"Securities, Commodities, and Financial Services Sales Agents",1.256298,1.2562980079031574,0.24654491609081933,0.2833168805528134,0.13647581441263573,0.21972688384336952,41.0,3.8382403753477963,0,78140.0,11.266257368609061,73.92909896602659
41-3041,Travel Agents,1.133598,1.133598007800058,0.2293148163640927,0.2984188069940601,0.15995984271730948,0.19476282104910903,41.0,3.130041541300415,0,48450.0,10.788287617318913,33.197932053175776
41-3099,"Sales Representatives, Services, All Other",1.302674,1.3026740079421253,,,,,,,0,,,
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",0.8911985,0.8911985075963803,0.21813449023861173,0.2964425162689805,0.17462039045553146,0.2106290672451193,82.0,3.694250407893362,0,100070.0,11.513625220084501,86.2629246676514
41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",0.8224681,0.8224681075386292,0.2085549132947977,0.2935645472061657,0.18227360308285162,0.20901734104046243,41.0,3.005690340056904,0,66780.0,11.109158913497646,64.54948301329394
41-9011,Demonstrators and Product Promoters,0.1235652,0.12356520695137162,0.18566362715298887,0.2983789260385005,0.2040695710908477,0.212597095575819,41.0,1.5011410231932283,0,37960.0,10.544288252723865,11.04135893648449
41-9012,Models,-1.122021,-1.12202099409524,0.20597707072008245,0.26755120443127656,0.24230323328610073,0.21319077676156128,41.0,1.7494545454545456,0,89990.0,11.407453832027993,81.53618906942393
41-9021,Real Estate Brokers,1.149681,1.1496810078135717,0.23211446740858507,0.28823529411764703,0.1562798092209857,0.2147058823529412,41.0,4.063709090909091,0,72280.0,11.188302744706165,69.1285081240768
41-9022,Real Estate Sales Agents,0.8649445,0.8649445075743202,0.21252876869965479,0.3067462600690449,0.17074223245109324,0.2141829689298044,41.0,2.4197783414705105,0,56320.0,10.938804990831924,46.82422451994091
41-9031,Sales Engineers,1.145416,1.145416007809988,0.22142974258075093,0.28767010985407443,0.1573208722741433,0.220691916707657,41.0,4.831471398314715,0,121520.0,11.707834137269655,93.31610044313146
41-9041,Telemarketers,1.118129,1.11812900778706,0.23125958202210925,0.3222787057209715,0.15718550794803518,0.21689663519728877,41.0,2.2019636363636366,0,34410.0,10.446102498791525,3.360413589364845
41-9091,"Door-To-Door Sales Workers, News and Street Vendors, and Related Workers",1.107101,1.1071010077777936,0.18852243898171636,0.32280640363922664,0.16420260694602395,0.2150293062724171,41.0,1.3162181818181817,0,34530.0,10.449583790384038,3.7296898079763663
43-1011,First-Line Supervisors/Managers of Office and Administrative Support Workers,1.038688,1.0386880077203093,0.22346689645267848,0.28148786442625306,0.16910814304179234,0.21721958925750395,41.0,3.6065454545454543,0,66140.0,11.099528986535784,63.36779911373708
43-2011,"Switchboard Operators, Including Answering Service",0.9832644,0.9832644076737392,0.22311120113429211,0.2828640875025319,0.15464857200729187,0.2006279116872595,41.0,1.9130181818181817,0,38370.0,10.555031183240999,12.333825701624814
