soc_code,occupation_title,aioe_score,aioe_Conservative,aioe_Moderate,aioe_Aggressive,aioe_change_Conservative,aioe_change_Moderate,aioe_change_Aggressive,routine_cognitive,physical_manual,education_level,annual_median_wage,tot_emp,baseline_high,newly_exposed_Conservative,newly_exposed_Moderate,newly_exposed_Aggressive
19-2042,"Geoscientists, Except Hydrologists and Geographers",0.7143481,1.193824201945123,1.4861764644632118,1.9113204530305057,0.479476101945123,0.7718283644632118,1.1969723530305056,0.2340810419681621,0.1767004341534008,5.909236363636364,99240.0,22510.0,False,True,True,True
19-2043,Hydrologists,0.6405071,1.1771652474544765,1.4833336320811559,1.9299194414196772,0.5366581474544765,0.8428265320811559,1.2894123414196772,0.2411717201380221,0.1832464576756479,5.616654545454546,92060.0,5720.0,False,True,True,True
19-2099,"Physical Scientists, All Other",1.140157,1.4726121787372295,1.7713735394193633,2.196794382791978,0.3324551787372294,0.6312165394193632,1.0566373827919777,0.2467979213935446,0.1662153260630901,5.014545454545455,117960.0,22580.0,True,False,False,False
19-3011,Economists,1.403764,2.2696028834869075,2.552703473998074,2.9304029799125813,0.8658388834869075,1.1489394739980738,1.5266389799125812,0.2576760473160525,0.1122688645001494,6.730650168872081,115440.0,15880.0,True,False,False,False
19-3022,Survey Researchers,1.42653,2.054118343124275,2.363901555687629,2.7893802386856335,0.627588343124275,0.937371555687629,1.3628502386856334,0.2614805713408078,0.1241744739671325,5.636627246366273,63380.0,7720.0,True,False,False,False
19-3032,Industrial-Organizational Psychologists,1.402475,1.9939271388286801,2.258005668612472,2.6115790132219736,0.5914521388286802,0.855530668612472,1.2091040132219737,0.24282982791587,0.1096484777173113,6.510212615102128,109840.0,1050.0,True,False,False,False
19-3039,"Psychologists, All Other",1.389854,2.0219718338067034,2.339239061045922,2.787641646560114,0.6321178338067035,0.9493850610459222,1.3977876465601142,0.2525985993365278,0.1372650202727607,8.911527272727273,117580.0,17790.0,True,False,False,False
19-3041,Sociologists,1.411125,2.0958519302417318,2.3831992677814076,2.7744238949394173,0.6847269302417318,0.9720742677814076,1.3632988949394174,0.2521483316559573,0.1211581636602926,7.327272727272727,101690.0,2950.0,True,False,False,False
19-3051,Urban and Regional Planners,1.227516,1.8517304246331703,2.107529138636248,2.4522901552699397,0.6242144246331702,0.8800131386362477,1.2247741552699396,0.2343372169707628,0.1128453139884223,5.567272727272727,83720.0,43040.0,True,False,False,False
19-3091,Anthropologists and Archeologists,0.6965665,1.4889501971039847,1.7770455366392213,2.183302777602162,0.7923836971039847,1.0804790366392214,1.4867362776021622,0.2417982989064398,0.1495291616038881,6.418181818181818,64910.0,8070.0,False,True,True,True
19-3092,Geographers,1.436298,1.6026544804462828,1.9090092322126502,2.3429993008262473,0.1663564804462827,0.4727112322126501,0.9067013008262472,0.2512168315277123,0.1560684565865913,6.0181818181818185,97200.0,1380.0,True,False,False,False
19-3093,Historians,1.098921,1.2373630792914625,1.5182162228321325,1.9147537359704179,0.13844207929146246,0.4192952228321325,0.8158327359704178,0.2404110126284414,0.1599341124794101,3.865677068656771,74050.0,3140.0,True,False,False,False
19-3094,Political Scientists,1.418863,2.2393378828966037,2.519954837678801,2.897939649626402,0.8204748828966038,1.1010918376788008,1.479076649626402,0.252840909090909,0.1179766414141414,8.132945454545457,139380.0,5950.0,True,False,False,False
19-3099,"Social Scientists and Related Workers, All Other",1.328048,1.7889027664434027,2.0554156060901443,2.4220369801504322,0.46085476644340284,0.7273676060901444,1.0939889801504323,0.2336325815633895,0.1231296985621487,5.290909090909091,100340.0,36970.0,True,False,False,False
19-4021,Biological Technicians,0.3012355,0.9572937181666872,1.3387800787340391,1.9078722171713318,0.6560582181666872,1.0375445787340392,1.6066367171713318,0.2721466489714665,0.218978102189781,5.227345454545453,52000.0,76190.0,False,False,True,True
19-4031,Chemical Technicians,0.0628057,0.36412637310939466,0.7160150775824805,1.2530427338372183,0.30132067310939464,0.6532093775824805,1.1902370338372184,0.2470811220621683,0.2360879454131918,3.336727272727273,57790.0,55640.0,False,False,False,True
19-4051,Nuclear Technicians,0.1696743,0.3964188899403711,0.7394783190408591,1.2656092471486782,0.2267445899403711,0.5698040190408591,1.0959349471486781,0.23873701893708,0.2328573610262675,3.110407141104072,104240.0,5990.0,False,False,False,True
19-4061,Social Science Research Assistants,1.204652,2.0667528663214356,2.409155727252031,2.886488524929875,0.8621008663214356,1.2045037272520311,1.681836524929875,0.2731132484186812,0.1292782254570661,5.06964332796916,58040.0,32940.0,True,False,False,False
19-4092,Forensic Science Technicians,0.2400518,0.6193937970879868,0.9374341013525915,1.4185736442666104,0.37934199708798677,0.6973823013525915,1.1785218442666103,0.2286195543985912,0.2045019523773064,3.145967221459673,67440.0,19450.0,False,False,False,True
19-4099,"Life, Physical, and Social Science Technicians, All Other",0.4501044,0.6671835625680369,1.0128019241474318,1.5325372682998468,0.2170791625680369,0.5626975241474317,1.0824328682998468,0.2488524190599992,0.2157045943859934,3.546327272727273,60130.0,71400.0,False,False,False,True
21-1012,"Educational, Vocational, and School Counselors",0.9739287,1.5453973244098669,1.8337954876310025,2.2382637704133,0.5714686244098669,0.8598667876310025,1.2643350704133,0.239495484737667,0.1316516157922233,5.220814282208144,65140.0,342350.0,False,True,True,True
21-1013,Marriage and Family Therapists,1.367434,1.419516453668018,1.6961044992001746,2.0781308057291614,0.052082453668018,0.32867049920017455,0.7106968057291614,0.2414830474022278,0.1265956581835921,6.364336293643363,63780.0,65870.0,True,False,False,False
21-1015,Rehabilitation Counselors,0.5025014,1.1018209876943035,1.3847274319349487,1.791703670893129,0.5993195876943035,0.8822260319349488,1.2892022708931292,0.2275862068965517,0.1501100513573,4.748363636363637,46110.0,88930.0,False,True,True,True
21-1021,"Child, Family, and School Social Workers",0.7761707,1.0206537934702435,1.2741602418723972,1.6334663564864014,0.24448309347024355,0.4979895418723972,0.8572956564864014,0.2179533213644524,0.141113105924596,4.972,58570.0,382960.0,False,True,True,True
21-1022,Medical and Public Health Social Workers,0.9339648,1.1432324196513488,1.4121869527395834,1.800134564871938,0.20926761965134877,0.47822215273958335,0.866169764871938,0.2167585784313725,0.142922794117647,6.0101010101010095,68090.0,185940.0,False,True,True,True
21-1023,Mental Health and Substance Abuse Social Workers,1.119216,1.342980684497463,1.628906512336291,2.0314825436916024,0.223764684497463,0.5096905123362909,0.9122665436916024,0.238974358974359,0.1382417582417582,5.847127272727273,60060.0,125910.0,True,False,False,False
21-1091,Health Educators,0.691658,0.8799528403721659,1.1537510141095408,1.5523745567358023,0.18829484037216593,0.46209301410954084,0.8607165567358023,0.2209427609427609,0.1652525252525252,4.18989090909091,63000.0,65150.0,False,False,True,True
21-1092,Probation Officers and Correctional Treatment Specialists,0.5272448,0.9366810936743946,1.232999400505706,1.6666116609765314,0.4094362936743946,0.7057546005057059,1.1393668609765313,0.2312247255921432,0.171793760831889,4.547563636363637,64520.0,86820.0,False,False,True,True
21-1093,Social and Human Service Assistants,0.4652255,0.8990965954714791,1.1671954018784851,1.5551446331145613,0.4338710954714791,0.7019699018784851,1.0899191331145612,0.2179457632326957,0.1541061688561112,4.301527272727273,45120.0,424220.0,False,False,True,True
21-1094,Community Health Workers,0.0371229,0.6091105197043662,0.8994940254938402,1.335270253388577,0.5719876197043663,0.8623711254938402,1.298147353388577,0.2168421052631579,0.1859868421052631,4.437619874376199,51030.0,60730.0,False,False,False,True
21-2011,Clergy,1.282559,0.49030444900931935,0.6959064739850711,0.9947264706711367,-0.7922545509906807,-0.5866525260149289,-0.2878325293288633,0.18606530876172,0.1580181053992887,4.982871014374164,60820.0,58080.0,True,False,False,False
21-2021,"Directors, Religious Activities and Education",1.210922,0.5916749366250866,0.8165743708823714,1.142730153398363,-0.6192470633749134,-0.39434762911762866,-0.06819184660163713,0.1970859985785359,0.1602700781805259,4.178227631782278,54840.0,21460.0,True,False,False,False
23-1011,Lawyers,1.328783,1.803387004887896,2.0829351666045577,2.476363296096687,0.4746040048878959,0.7541521666045576,1.1475802960966868,0.2325512325512325,0.1324621324621324,8.106836363636361,151160.0,747750.0,True,False,False,False
23-1012,Judicial Law Clerks,1.462973,2.004072478360866,2.358135839566959,2.8538090662792177,0.5410994783608658,0.8951628395669589,1.3908360662792176,0.2834939384519738,0.1453735364210962,7.659284110229203,60400.0,13220.0,True,False,False,False
23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",1.374714,1.9314295708087985,2.266725490857358,2.739960909865336,0.5567155708087985,0.892011490857358,1.365246909865336,0.2650884495317377,0.140738813735692,6.392145454545456,115230.0,16230.0,True,False,False,False
23-1022,"Arbitrators, Mediators, and Conciliators",1.431593,1.6396458513013565,1.960630808268215,2.410985756559036,0.20805285130135664,0.529037808268215,0.9793927565590361,0.2637515183064376,0.1471455838972757,6.12930909090909,67710.0,7860.0,True,False,False,False
23-1023,"Judges, Magistrate Judges, and Magistrates",1.496494,2.198246013297665,2.507324521924759,2.9338418207772317,0.7017520132976649,1.010830521924759,1.4373478207772317,0.2612895236522744,0.1318418228349707,8.149975911499759,156210.0,25580.0,True,False,False,False
23-2011,Paralegals and Legal Assistants,1.292055,1.7169106551154316,2.082243907723744,2.607123281286962,0.42485565511543166,0.7901889077237438,1.3150682812869618,0.2707338638373121,0.1488063660477453,4.295854545454546,61010.0,367220.0,True,False,False,False
23-2093,"Title Examiners, Abstractors, and Searchers",1.279954,1.5917729959078302,1.9608573317655578,2.488348095465352,0.31181899590783013,0.6809033317655577,1.2083940954653518,0.2800374404356705,0.1585262083049693,2.4912,54980.0,48170.0,True,False,False,False
25-1011,"Business Teachers, Postsecondary",1.349314,1.5122818425073696,1.764408782734605,2.11678412605751,0.16296784250736973,0.4150947827346052,0.7674701260575103,0.2233657171085131,0.1412810801910094,7.605739426057394,97270.0,81780.0,True,False,False,False
25-1021,"Computer Science Teachers, Postsecondary",1.277778,1.4938095827662727,1.7597324985008558,2.1328453498460807,0.21603158276627266,0.4819544985008557,0.8550673498460806,0.2310308343409915,0.1464631197097944,6.839636363636364,96690.0,36240.0,True,False,False,False
25-1022,"Mathematical Science Teachers, Postsecondary",1.338676,1.3608535861984854,1.6169525035960846,1.979088293172854,0.02217758619848542,0.2782765035960846,0.640412293172854,0.2208123988759261,0.1450225666354424,7.054763636363637,79350.0,48820.0,True,False,False,False
25-1031,"Architecture Teachers, Postsecondary",1.222022,1.2228490682738802,1.458923058465185,1.7928442386390975,0.0008270682738802382,0.23690105846518517,0.5708222386390975,0.2123130434782608,0.1538782608695652,6.938848430297575,101480.0,9120.0,True,False,False,False
25-1032,"Engineering Teachers, Postsecondary",1.351133,1.3452418252017533,1.6141116873795922,1.9985191020943294,-0.0058911747982466345,0.2629786873795923,0.6473861020943295,0.2280637344885821,0.1636684044349805,7.9819490647325075,106120.0,39910.0,True,False,False,False
25-1041,"Agricultural Sciences Teachers, Postsecondary",0.7546685,1.0646446671601235,1.3258497959403488,1.708450246873197,0.30997616716012355,0.5711812959403488,0.9537817468731971,0.2133090860106418,0.1724927594800296,8.038181818181819,86350.0,8700.0,False,True,True,True
25-1042,"Biological Science Teachers, Postsecondary",1.227677,1.6502109566387901,1.9165879110018798,2.284736736263378,0.42253395663879023,0.6889109110018798,1.057059736263378,0.2393609399627453,0.1458661699383865,8.233167592331675,83460.0,53250.0,True,False,False,False
25-1043,"Forestry and Conservation Science Teachers, Postsecondary",1.260278,1.356114161805543,1.6097676273675727,1.969742181043063,0.095836161805543,0.3494896273675727,0.7094641810430631,0.2228463104683002,0.1617636733834164,8.103709090909089,100830.0,1310.0,True,False,False,False
25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",1.306156,1.2782608429971265,1.5604378114101287,1.9686833210085988,-0.027895157002873594,0.2542818114101286,0.6625273210085987,0.2290630975143403,0.1667304015296367,7.181309090909091,101390.0,11480.0,True,False,False,False
25-1052,"Chemistry Teachers, Postsecondary",1.333947,1.153478522809702,1.426050853364821,1.8188397854296112,-0.18046847719029802,0.09210385336482108,0.48489278542961123,0.2274728730932536,0.1681868218273313,7.471854545454545,86220.0,20390.0,True,False,False,False
25-1053,"Environmental Science Teachers, Postsecondary",1.347519,1.113725922327322,1.377436413459454,1.76002565629126,-0.23379307767267798,0.02991741345945398,0.41250665629126004,0.2205882352941176,0.1738841265149276,8.101745454545455,87710.0,7130.0,True,False,False,False
25-1054,"Physics Teachers, Postsecondary",1.044191,1.2306617979613275,1.5132987799294975,1.9221641923254682,0.18647079796132737,0.46910777992949737,0.8779731923254681,0.2316396554241495,0.1725069353190246,7.871490909090909,97360.0,13590.0,True,False,False,False
25-1061,"Anthropology and Archeology Teachers, Postsecondary",1.321694,1.7463561690233445,2.0219192968696094,2.4037080315324095,0.4246621690233445,0.7002252968696094,1.0820140315324096,0.2401740391588107,0.1346627991298042,8.18,95770.0,5260.0,True,False,False,False
25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",1.308699,1.6270872489316581,1.8810293397982052,2.2276354163132983,0.31838824893165807,0.5723303397982051,0.9189364163132983,0.2328991498323063,0.1278371421885968,7.559272727272727,84290.0,11430.0,True,False,False,False
25-1063,"Economics Teachers, Postsecondary",1.319012,1.6414827171780124,1.903858542871468,2.2685969037195357,0.32247071717801234,0.584846542871468,0.9495849037195356,0.2343082209000251,0.1478253582502304,7.892945454545455,119980.0,12420.0,True,False,False,False
25-1064,"Geography Teachers, Postsecondary",1.318899,1.6817410128889778,1.9625231449441094,2.357088383798349,0.36284201288897777,0.6436241449441094,1.0381893837983491,0.2371602371602371,0.1424501424501424,7.926690909090908,86730.0,3290.0,True,False,False,False
25-1065,"Political Science Teachers, Postsecondary",1.368397,2.000016160976128,2.2645482743195067,2.61853793043871,0.6316191609761279,0.8961512743195066,1.2501409304387099,0.2461911937050058,0.1174451699313577,8.197236363636364,94680.0,17170.0,True,False,False,False
25-1066,"Psychology Teachers, Postsecondary",1.33366,1.6750940211068108,1.9412901995968501,2.3116581503430087,0.34143402110681076,0.60763019959685,0.9779981503430086,0.230169815481879,0.1287216055281922,8.173755351737555,80330.0,41610.0,True,False,False,False
25-1067,"Sociology Teachers, Postsecondary",1.349229,2.072147391902424,2.373217145036072,2.780642038817611,0.722918391902424,1.023988145036072,1.4314130388176112,0.2663193879212111,0.1233924792446687,7.767418181818181,82540.0,12380.0,True,False,False,False
25-1071,"Health Specialties Teachers, Postsecondary",0.924754,0.768808068903875,1.044344141674679,1.4525768102519123,-0.15594593109612498,0.11959014167467907,0.5278228102519124,0.2212870927954726,0.1934266850467967,6.802983338029833,105620.0,229720.0,False,False,True,True
25-1072,"Nursing Instructors and Teachers, Postsecondary",0.5170682,1.103763636202169,1.3827250171355026,1.7878537927355032,0.586695436202169,0.8656568171355026,1.2707855927355032,0.2248666666666667,0.1637333333333333,7.015854545454545,79940.0,74250.0,False,True,True,True
25-1081,"Education Teachers, Postsecondary",1.192988,1.6313016420236484,1.8687123944031263,2.1863039750732494,0.4383136420236484,0.6757243944031264,0.9933159750732494,0.2309835177590343,0.1248162191441615,8.043781818181818,72090.0,59090.0,True,False,False,False
25-1082,"Library Science Teachers, Postsecondary",1.386292,1.6700411664786534,1.9185416629017888,2.25443972051214,0.28374916647865334,0.5322496629017888,0.8681477205121397,0.2356925418569254,0.1335616438356164,7.722708634499815,78630.0,4100.0,True,False,False,False
25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",1.389999,1.4816463616896796,1.7546980506766796,2.131311838429112,0.09164736168967957,0.3646990506766796,0.7413128384291121,0.2437249611642547,0.1413621126645409,6.021956741128658,71470.0,13560.0,True,False,False,False
25-1112,"Law Teachers, Postsecondary",1.35645,1.899346702847641,2.1711631996066267,2.5387572407717087,0.542896702847641,0.8147131996066268,1.1823072407717088,0.2482532199680107,0.124757976260628,7.523420385234203,126650.0,22800.0,True,False,False,False
25-1113,"Social Work Teachers, Postsecondary",1.347327,1.729244475103807,2.008002936762416,2.3925262408159678,0.381917475103807,0.660675936762416,1.0451992408159678,0.242618073633321,0.1279285979918185,7.634918037258271,76210.0,13350.0,True,False,False,False
25-1121,"Art, Drama, and Music Teachers, Postsecondary",0.7582769,0.5633434319278201,0.7901005864907331,1.1252124817891183,-0.19493346807217993,0.03182368649073308,0.3669355817891182,0.1950352087630699,0.1783199374066434,6.555100964641918,80190.0,97890.0,False,False,False,True
25-1122,"Communications Teachers, Postsecondary",1.347435,1.3413840206452354,1.5995816354213652,1.958536054590401,-0.0060509793547645074,0.2521466354213653,0.611101054590401,0.2317026342062821,0.1443053528914829,6.791124567002156,77800.0,29260.0,True,False,False,False
25-1123,"English Language and Literature Teachers, Postsecondary",1.417833,1.3231374349648175,1.5791341671804593,1.9317474022031467,-0.0946955650351824,0.1613011671804594,0.5139144022031468,0.23433053910636,0.1394293624548181,6.893971215303349,78270.0,59590.0,True,False,False,False
25-1124,"Foreign Language and Literature Teachers, Postsecondary",1.33412,1.444514082450996,1.6798788753068403,1.998274482923637,0.11039408245099613,0.34575887530684035,0.664154482923637,0.228776586075259,0.1377931285220869,7.565672727272727,77010.0,21170.0,True,False,False,False
25-1125,"History Teachers, Postsecondary",1.43749,1.9603899014558293,2.257750963900075,2.6632935968576623,0.5228999014558293,0.8202609639000751,1.2258035968576624,0.2606439056037629,0.1276457708215067,7.610327272727273,81500.0,19860.0,True,False,False,False
25-1126,"Philosophy and Religion Teachers, Postsecondary",1.363522,1.5627271140750743,1.804374270563005,2.134407243671705,0.19920511407507435,0.44085227056300513,0.7708852436717051,0.2243641665316701,0.1265187105135266,8.069652419787435,78050.0,20840.0,True,False,False,False
25-1192,"Home Economics Teachers, Postsecondary",1.211652,1.1764942621264425,1.4290754995410841,1.7889300790233764,-0.03515773787355747,0.2174234995410842,0.5772780790233765,0.2180403366682547,0.1534063839923773,6.958909090909091,77280.0,2630.0,True,False,False,False
25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",1.16489,1.1907075750458276,1.4519376843896172,1.8263873689350054,0.0258175750458276,0.28704768438961725,0.6614973689350054,0.2206850632536805,0.1569135163127913,7.635636363636364,75890.0,12680.0,True,False,False,False
25-1194,"Vocational Education Teachers, Postsecondary",0.1622185,0.017591257555988005,0.3008925833459415,0.7426915085193451,-0.14462724244401198,0.1386740833459415,0.580473008519345,0.2025502697400686,0.2252504729208996,4.091981710919816,61490.0,111150.0,False,False,False,False
25-2011,"Preschool Teachers, Except Special Education",0.0306372,0.10500458848560279,0.3399959858477335,0.6898492362681992,0.07436738848560279,0.3093587858477335,0.6592120362681991,0.1966008674869434,0.1802248384526865,3.5459273200047274,37120.0,445080.0,False,False,False,False
25-2012,"Kindergarten Teachers, Except Special Education",0.3644047,0.9148694958668644,1.1798745046535082,1.5575185831741578,0.5504647958668644,0.8154698046535082,1.1931138831741577,0.2269350587107596,0.1569614186436616,4.913745454545454,61430.0,114410.0,False,False,True,True
25-2021,"Elementary School Teachers, Except Special Education",0.8869491,0.8291079064620752,1.0684555834011613,1.4097102080709765,-0.05784119353792483,0.18150648340116127,0.5227611080709764,0.2099575762426959,0.1490434643400304,4.953890909090909,62340.0,1393310.0,False,False,True,True
25-2022,"Middle School Teachers, Except Special and Vocational Education",1.286445,0.9573911241717885,1.2161199744255953,1.5799129315684524,-0.32905387582821155,-0.07032502557440479,0.2934679315684523,0.2278462654097172,0.1472806381435823,4.474618181818181,62970.0,620370.0,True,False,False,False
25-2023,"Vocational Education Teachers, Middle School",0.5199191,0.7155530090271449,0.9759608548838612,1.356348513582207,0.19563390902714495,0.45604175488386123,0.8364294135822071,0.2163107645215363,0.1758618176517746,5.012072727272727,63620.0,14200.0,False,False,False,True
25-2031,"Secondary School Teachers, Except Special and Vocational Education",1.191325,1.0459534350831179,1.3203009358026514,1.7103142559571611,-0.14537156491688208,0.12897593580265143,0.5189892559571612,0.2329773536317503,0.1560251458001969,5.341888734327979,64580.0,1072540.0,True,False,False,False
25-2032,"Vocational Education Teachers, Secondary School",0.3734505,0.31245415572508106,0.5799080940374384,0.9845432464341104,-0.06099634427491896,0.20645759403743835,0.6110927464341104,0.2070696650849322,0.1989546798707104,4.460927910972915,63910.0,104450.0,False,False,False,False
25-2051,"Special Education Teachers, Preschool",0.3750564,0.8740438845967804,1.1639077490114034,1.5882330663027808,0.4989874845967804,0.7888513490114033,1.2131766663027808,0.2279808730525991,0.1704457812741015,5.405454545454545,62190.0,28200.0,False,False,True,True
25-2059,"Special Education Teachers, All Other",-0.6632917,0.5087454391413098,0.7658539307938066,1.1438950243940547,1.1720371391413098,1.4291456307938066,1.8071867243940547,0.2147936311640129,0.1844952852063688,5.294327272727273,67430.0,39350.0,False,False,False,True
25-3011,"Adult Literacy, Remedial Education, and GED Teachers and Instructors",1.348951,0.7315606035690618,0.9692368309243702,1.306108564811384,-0.6173903964309382,-0.3797141690756298,-0.04284243518861608,0.2168007613115321,0.1635954667358768,4.588441155884411,59950.0,36260.0,True,False,False,False
25-3021,Self-Enrichment Education Teachers,0.526352,0.35640617233702043,0.5927636810889536,0.9396814119364671,-0.1699458276629796,0.06641168108895357,0.4133294119364671,0.202393552063828,0.1747130179923471,4.280837174626553,45590.0,308520.0,False,False,False,False
25-4011,Archivists,0.6765602,1.1775232313763135,1.4654035549415494,1.882046370589611,0.5009630313763136,0.7888433549415494,1.2054861705896112,0.2330730099591603,0.172171670129684,6.020509090909091,61570.0,7050.0,False,True,True,True
25-4012,Curators,0.7366658,1.0383126226256914,1.3177631248769623,1.7234946936496573,0.3016468226256913,0.5810973248769623,0.9868288936496573,0.2294117647058823,0.1783587509077705,6.6324905217794505,61770.0,12280.0,False,True,True,True
25-4013,Museum Technicians and Conservators,-0.0912107,-0.06148127551984439,0.2028107380559132,0.6102158903791461,0.029729424480155614,0.2940214380559132,0.7014265903791461,0.2062222222222222,0.2345858585858586,4.830346671030739,47460.0,13070.0,False,False,False,False
25-4031,Library Technicians,0.037965,0.46446550335009973,0.7641780418116384,1.2180025167473132,0.4265005033500997,0.7262130418116384,1.1800375167473132,0.218614142489575,0.1984739597196344,3.5239657852396578,39970.0,73770.0,False,False,False,True
25-9021,Farm and Home Management Advisors,0.8604031,0.8267039448248594,1.0954052057380554,1.4932543314638094,-0.03369915517514055,0.23500210573805547,0.6328512314638094,0.2120278116264067,0.1776933553150312,5.606303078797577,58120.0,10260.0,False,False,True,True
25-9031,Instructional Coordinators,1.301855,1.3539267169252849,1.617105143972323,1.98476487618777,0.052071716925284894,0.315250143972323,0.6829098761877701,0.2311991869918699,0.1432200929152148,5.8719491687194925,74720.0,210850.0,True,False,False,False
27-1011,Art Directors,1.02251,0.992348828277037,1.2081472896723109,1.510783650064023,-0.030161171722963065,0.18563728967231086,0.488273650064023,0.2031401748138556,0.1478633862091291,4.369936993699369,111040.0,50370.0,True,False,False,False
27-1012,Craft Artists,-0.9295284,-0.5986614081458348,-0.3504454520023046,0.04510247876971496,0.33086699185416524,0.5790829479976954,0.974630878769715,0.1870242841609278,0.252537151141718,2.949090909090909,38480.0,4370.0,False,False,False,False
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",-0.5690498,-0.11721465510149232,0.11283531839343253,0.4663039648610652,0.45183514489850773,0.6818851183934326,1.0353537648610653,0.1924327519952705,0.2280027588925017,3.3045818181818176,60560.0,10000.0,False,False,False,False
27-1014,Multi-Media Artists and Animators,0.7058651,0.9101881745502476,1.1569110058510605,1.5101385231681337,0.20432307455024756,0.4510459058510605,0.8042734231681337,0.2176422764227642,0.1705691056910569,3.889963636363636,99800.0,21280.0,False,False,True,True
27-1021,Commercial and Industrial Designers,0.867039,0.95694020853281,1.2583127767348665,1.704004096819056,0.08990120853281003,0.3912737767348665,0.836965096819056,0.2297417631344613,0.1835991257184489,4.1942545454545455,79450.0,30250.0,False,False,True,True
27-1022,Fashion Designers,0.5801539,0.6007074543186643,0.830296077017125,1.1633793151698562,0.020553554318664347,0.25014217701712504,0.5832254151698562,0.2041201328101418,0.1750679142770902,4.172482751724829,80690.0,20910.0,False,False,False,True
27-1023,Floral Designers,-0.2718452,0.35122272580548164,0.6055639279391671,0.982155039438412,0.6230679258054816,0.8774091279391671,1.254000239438412,0.2094977341389728,0.1894826283987915,2.192727272727273,36120.0,40160.0,False,False,False,False
27-1024,Graphic Designers,0.7156958,0.7030804604135632,0.921955314612751,1.2367309632234291,-0.012615339586436791,0.20625951461275105,0.5210351632234291,0.1982516390883546,0.1634405245082734,4.236363636363636,61300.0,214260.0,False,False,False,True
27-1025,Interior Designers,1.12168,1.094696529376059,1.3370486099768626,1.6823838879544377,-0.02698347062394091,0.21536860997686258,0.5607038879544377,0.2102108454974966,0.1497778718002961,4.723636363636364,63490.0,69580.0,True,False,False,False
27-1026,Merchandise Displayers and Window Trimmers,-1.001413,-0.08634032260065849,0.12208971868893448,0.43554564556353004,0.9150726773993416,1.1235027186889346,1.4369586455635301,0.1841467356173238,0.1957013574660633,2.9079272727272727,37350.0,192480.0,False,False,False,False
27-1027,Set and Exhibit Designers,-0.0519323,0.6873598416110875,0.8931371484664545,1.1897097727301977,0.7392921416110876,0.9450694484664546,1.2416420727301978,0.1925719895287958,0.1704842931937172,5.4675116841550135,66280.0,10850.0,False,False,False,True
27-2012,Producers and Directors,0.9388108,0.7071462106694102,0.9533422128725602,1.3115515285359955,-0.23166458933058975,0.014531412872560212,0.3727407285359956,0.2111000421472087,0.1760603854553814,4.128527272727273,83480.0,145270.0,False,False,False,True
27-2021,Athletes and Sports Competitors,-1.814336,-0.0033530158000609767,0.2796714817507777,0.7135079797469182,1.810982984199939,2.0940074817507774,2.527843979746918,0.2134481223096333,0.223615852753451,2.462545454545454,62360.0,14370.0,False,False,False,False
27-2022,Coaches and Scouts,0.1168668,0.5430155496170479,0.7802531228430174,1.1228045101462019,0.4261487496170479,0.6633863228430174,1.005937710146202,0.2100079085484218,0.1726220432813286,4.466819409213649,45920.0,250940.0,False,False,False,True
27-2023,"Umpires, Referees, and Other Sports Officials",-0.0325617,0.4559563436681833,0.7209693812083391,1.1133352472019136,0.4885180436681833,0.7535310812083391,1.1458969472019136,0.2100963744837081,0.1745754933455713,2.454472727272728,38820.0,15080.0,False,False,False,True
27-2032,Choreographers,-1.575769,0.09120384413308091,0.2632684758164059,0.5110141931732199,1.6669728441330809,1.8390374758164059,2.08678319317322,0.1746787244169443,0.1625416468348405,2.8355290074461994,55600.0,3430.0,False,False,False,False
27-2041,Music Directors and Composers,0.8829641,0.6871912585558229,0.9146852571606643,1.243318649117989,-0.19577284144417717,0.03172115716066426,0.36035454911798903,0.2024620434961017,0.1667624128026262,5.410841084108411,63670.0,12330.0,False,False,False,True
27-3011,Radio and Television Announcers,0.8493547,0.5256335195031354,0.8216092648640332,1.2630383938416654,-0.3237211804968646,-0.027745435135966834,0.41368369384166537,0.22803922952092,0.1998871092923163,3.9737454545454542,45680.0,23880.0,False,False,False,True
27-3031,Public Relations Specialists,1.284927,1.2607058726483935,1.4699017544265691,1.7546997067649,-0.02422112735160642,0.1849747544265692,0.4697727067649,0.2029536809129559,0.1221003953158797,4.7685818181818185,69780.0,280590.0,True,False,False,False
27-3041,Editors,1.128221,1.3064102279090262,1.575058104549013,1.9543473022550946,0.17818922790902625,0.44683710454901315,0.8261263022550946,0.2299694694281706,0.1493522567868636,4.921018181818182,75260.0,95480.0,True,False,False,False
27-3042,Technical Writers,1.184001,1.4027909575034714,1.72967829817025,2.200158774392961,0.2187899575034713,0.54567729817025,1.0161577743929608,0.2551193095278389,0.1659333220511084,4.131977711319777,91670.0,55530.0,True,False,False,False
27-3043,Writers and Authors,0.9879274,1.047007849327316,1.278829438153548,1.5982547513791574,0.05908044932731604,0.2909020381535481,0.6103273513791574,0.2199687248258541,0.1440553475809126,3.9346181818181822,72270.0,47800.0,False,True,True,True
